timestamp,customer_id,type,amount,oldbalanceOrg,dest_id,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,kyc_verified,customer_risk_score,account_age_days,is_pep
29:56.0,CUST0317,CASH-IN,645.34,36030.28,D507819679,13877.53,5727.65,4222.23,0,TRUE,0.608813003,364,FALSE
30:56.0,CUST0797,TRANSFER,8351.25,8552.68,D689106150,7667.34,14487.17,32858.13,0,TRUE,0.712439588,300,FALSE
31:56.0,CUST0108,PAYMENT,3126.63,2667.82,D993532562,10846.56,25819.79,11528.93,0,TRUE,0.98171337,332,TRUE
32:56.0,CUST0342,CASH-IN,1936.45,21291.76,D802911308,21555.91,26194.26,1653.31,0,TRUE,0.147529756,360,FALSE
33:56.0,CUST0263,TRANSFER,4945.15,5884.46,D095440126,22248.24,11398.68,2494.91,0,TRUE,0.283752426,91,FALSE
34:56.0,CUST0524,TRANSFER,7719.66,13022.2,D799990342,7918.3,7726.41,13116.81,0,TRUE,0.266088425,122,FALSE
35:56.0,CUST0215,PAYMENT,2290.21,18453.72,D359007982,7349.35,14953.31,13515.12,0,TRUE,0.984985247,140,FALSE
36:56.0,CUST0434,CASH-OUT,61.39,13518.02,D910706894,8612.06,940.83,21256.65,0,TRUE,0.574996248,235,FALSE
37:56.0,CUST0231,PAYMENT,536.78,2800.34,D913213690,7628.82,35187.14,12818.42,0,TRUE,0.228746925,244,FALSE
38:56.0,CUST0016,TRANSFER,37004.13378,0,D864607355,0,11559.46,3926.83,1,TRUE,0.448945769,352,FALSE
39:56.0,CUST0965,PAYMENT,5931.86,10584.12,D050238273,17927.85,570.3,18568.22,0,TRUE,0.234273637,110,FALSE
40:56.0,CUST0878,CASH-OUT,1165.53,20029.94,D219465125,27845.16,36231.44,10993.5,0,TRUE,0.714734315,20,FALSE
41:56.0,CUST0730,TRANSFER,1788.19,15188.5,D795816583,43278.65,12139.52,7454.57,0,TRUE,0.788982165,205,FALSE
42:56.0,CUST0532,PAYMENT,2074.18,11378.65,D575403241,14353.02,14245.37,14228.44,0,TRUE,0.67661367,11,FALSE
43:56.0,CUST0996,CASH-OUT,842.18,4085.57,D551159164,20292.14,12630.39,19680.96,0,TRUE,0.731270599,311,FALSE
44:56.0,CUST0709,TRANSFER,6809.93,820.57,D491368548,28327.34,23454.8,5959.26,0,TRUE,0.229322387,251,FALSE
45:56.0,CUST0946,CASH-OUT,5622.34,3633.78,D483689956,794.8,16034.7,2608.63,0,TRUE,0.639674666,164,FALSE
46:56.0,CUST0073,CASH-OUT,2602.57,17618.6,D373984619,488.25,9576.14,4326.91,0,FALSE,0.893103721,92,FALSE
47:56.0,CUST0043,PAYMENT,940.77,11240.47,D088105928,4361.11,20759.74,13262.93,0,TRUE,0.557802043,20,FALSE
48:56.0,CUST0530,CASH-OUT,1598.36,13094.17,D502740151,5.75,14996.78,10224.76,0,TRUE,0.163529732,71,FALSE
49:56.0,CUST0873,PAYMENT,5715.27,2362.62,D584941250,7979.36,7993.42,15255.36,0,TRUE,0.460876294,126,FALSE
50:56.0,CUST0891,PAYMENT,950.63,5333.76,D419703722,20921.52,4938.67,18087.87,0,TRUE,0.767789699,107,FALSE
51:56.0,CUST0863,TRANSFER,2118.88,10721.99,D116843421,10880.95,3588.81,12713.89,0,TRUE,0.601848307,64,TRUE
52:56.0,CUST0128,PAYMENT,1046.26,21169.82,D053000607,23411.65,16663.68,4699.47,0,TRUE,0.542121566,211,FALSE
53:56.0,CUST0433,CASH-OUT,12053.05,12355.29,D716314310,27990.44,10863.01,5988.53,0,TRUE,0.415438892,94,FALSE
54:56.0,CUST0258,CASH-OUT,7283.83,27246.05,D044017341,25333.7,20134.64,7620.46,0,TRUE,0.269536949,52,FALSE
55:56.0,CUST0546,CASH-OUT,1848.66,13985.8,D074337985,7331.06,20156.94,290.16,0,FALSE,0.727146556,48,FALSE
56:56.0,CUST0965,CASH-IN,4395.01,41772.21,D147075457,9071.34,4751.26,10885.31,0,TRUE,0.234273637,110,FALSE
57:56.0,CUST0325,TRANSFER,9540.98,9841.57,D065898425,7469.88,2833.16,23169.63,0,TRUE,0.86838533,60,FALSE
58:56.0,CUST0075,PAYMENT,9718.01,7212.2,D755044848,38166.95,12968.17,1731.76,0,TRUE,0.692690879,96,FALSE
59:56.0,CUST0499,PAYMENT,5246.02,14490.71,D278407274,9935.26,7286.13,7057.8,0,FALSE,0.56996583,315,FALSE
00:56.0,CUST0279,CASH-OUT,9130.45,15913.33,D519240019,16577.54,5135.27,4148.66,0,TRUE,0.89071403,42,FALSE
01:56.0,CUST0875,CASH-OUT,6453.09,23669.38,D882259572,3436.17,35553.04,1242.1,0,TRUE,0.834925309,37,FALSE
02:56.0,CUST0321,PAYMENT,3735.39,14495.13,D790371741,14551.04,23646.69,10932.64,0,TRUE,0.828058287,290,FALSE
03:56.0,CUST0932,CASH-OUT,583.3,7234.96,D216721658,8795.53,501.43,2485.08,0,TRUE,0.879372117,215,FALSE
04:56.0,CUST0495,TRANSFER,17433.76039,0,D080469660,0,13359.55,2950.79,1,TRUE,0.071820185,184,TRUE
05:56.0,CUST0104,CASH-OUT,3979.85,3698.28,D663632803,7890.82,12397.82,25976.77,0,TRUE,0.599081627,270,FALSE
06:56.0,CUST0299,PAYMENT,2972.09,5977.64,D479919751,30210.93,10182.25,20401.15,0,TRUE,0.97754384,36,FALSE
07:56.0,CUST0124,PAYMENT,8300.06,5623.67,D509907806,4104.01,31661.61,16904.39,0,TRUE,0.063878112,234,FALSE
08:56.0,CUST0201,PAYMENT,5020.71,18868.99,D204604523,4636.79,6917.62,43798.96,0,TRUE,0.585792568,174,FALSE
09:56.0,CUST0458,PAYMENT,9035.51,30121.67,D324962604,10348.81,8690.97,8918.6,0,TRUE,0.726787484,278,FALSE
10:56.0,CUST0987,CASH-IN,4952.77,12072.27,D027704921,35215.15,7978.76,4896.21,0,FALSE,0.612595925,114,FALSE
11:56.0,CUST0121,PAYMENT,2414.08,25227.55,D052712946,2213.94,526.49,9686.85,0,TRUE,0.755062361,181,FALSE
12:56.0,CUST0475,CASH-OUT,1.05,6195.56,D212145983,23707.54,31564.29,9621.34,0,TRUE,0.906963177,304,FALSE
13:56.0,CUST0662,TRANSFER,2982.04,34921.68,D667653026,822.59,16532.37,3964.24,0,TRUE,0.808356817,257,FALSE
14:56.0,CUST0401,PAYMENT,2376.48,7352.4,D976579279,8493.01,12492.86,26102.2,0,TRUE,0.839928002,326,FALSE
15:56.0,CUST0737,TRANSFER,4058.7,35157.23,D386837641,15110.38,37842.97,9752.9,0,TRUE,0.717379269,329,FALSE
16:56.0,CUST0646,PAYMENT,6182.07,20516.39,D701151042,6056.98,10426.46,16136.36,0,TRUE,0.324672596,217,FALSE
17:56.0,CUST0425,TRANSFER,2551.64,18926.56,D466831110,2215.8,6233,4763.47,0,TRUE,0.301969808,330,FALSE
18:56.0,CUST0174,PAYMENT,3101.2,16925.83,D114322585,9289.85,16191.5,16421.23,0,TRUE,0.272738945,44,FALSE
19:56.0,CUST0489,PAYMENT,4617.04,12132.26,D725357701,37538.25,3635.5,7908.57,0,TRUE,0.787405283,128,TRUE
20:56.0,CUST0116,CASH-IN,1151.31,24069.21,D098641649,8258.86,28862.22,16660.52,0,TRUE,0.627718226,243,FALSE
21:56.0,CUST0632,TRANSFER,36885.0351,0,D429796584,0,13321.87,17866.49,1,TRUE,0.284705266,212,FALSE
22:56.0,CUST0620,PAYMENT,8999.56,5135.78,D022671671,7500.75,7720.92,7286.06,0,TRUE,0.906180795,321,FALSE
23:56.0,CUST0563,CASH-IN,2796.91,4454.32,D713300839,11810.61,14089.74,17719.28,0,TRUE,0.361149518,364,FALSE
24:56.0,CUST0182,PAYMENT,2535.62,15480.49,D982900309,25488.7,29141.58,13869.82,0,TRUE,0.363528278,73,FALSE
25:56.0,CUST0224,CASH-IN,3700.75,15763.22,D430119552,4203.29,9619.54,1175.98,0,TRUE,0.367384975,222,FALSE
26:56.0,CUST0033,CASH-IN,2297.46,29942.05,D038697677,1924.1,2559.03,10842.92,0,TRUE,0.799711277,109,FALSE
27:56.0,CUST0435,CASH-OUT,765.5,12638.63,D906797008,30489.36,9569.57,9718.8,0,TRUE,0.500199959,99,FALSE
28:56.0,CUST0102,CASH-OUT,6685.22,340.18,D237052881,10529.64,2253.47,21026.64,0,TRUE,0.567232522,67,FALSE
29:56.0,CUST0943,CASH-OUT,1977.82,3492.28,D576982361,6331.78,5474.04,10270.21,0,TRUE,0.063588223,77,FALSE
30:56.0,CUST0203,PAYMENT,7271.72,15448.25,D072473697,1326.41,15692.63,7137.89,0,TRUE,0.074376833,129,FALSE
31:56.0,CUST0265,CASH-IN,6422.36,8760.9,D159854142,17286.53,21781.57,16479.71,0,TRUE,0.12296613,50,FALSE
32:56.0,CUST0796,CASH-IN,2700.29,20296,D292634125,8402.5,9335.69,9278.52,0,TRUE,0.400774086,19,FALSE
33:56.0,CUST0728,CASH-OUT,2686.88,7443.88,D027200105,3045.2,1367.98,1749.24,0,TRUE,0.459108048,21,FALSE
34:56.0,CUST0226,PAYMENT,2343.04,10547.28,D835537424,11647.28,9973.72,15028.51,0,TRUE,0.345942381,50,FALSE
35:56.0,CUST0392,CASH-OUT,1468.69,3095.95,D709828752,15481.11,26735.87,21375.73,0,TRUE,0.420549744,49,FALSE
36:56.0,CUST0561,CASH-IN,5214.98,18370.57,D671565103,27850.91,35898.51,25524.04,0,FALSE,0.665132404,332,FALSE
37:56.0,CUST0675,TRANSFER,9900.79,5192.05,D652484125,25979.5,2777.13,30637,0,TRUE,0.515698781,30,FALSE
38:56.0,CUST0394,CASH-OUT,5319.6,33418.22,D603172597,18318.04,9147.31,20581.4,0,TRUE,0.18615568,34,FALSE
39:56.0,CUST0181,CASH-OUT,2356.25,18527.2,D065026206,12102.04,4396.6,1059.27,0,TRUE,0.519670136,34,FALSE
40:56.0,CUST0658,CASH-IN,5883.73,22905.41,D291785431,23486.78,1743.15,13883.79,0,TRUE,0.950930248,358,FALSE
41:56.0,CUST0824,TRANSFER,22968.64175,0,D410019547,0,30788.49,6621.69,1,TRUE,0.389012206,363,FALSE
42:56.0,CUST0057,TRANSFER,19506.06015,0,D202178368,0,10805.78,2554.85,1,TRUE,0.091178854,17,FALSE
43:56.0,CUST0771,CASH-OUT,3712.45,4639.88,D482691274,26211,2331.22,20342.5,0,TRUE,0.13094449,12,FALSE
44:56.0,CUST0767,PAYMENT,1541.41,25523.02,D875645468,13566.91,4699.76,4034.02,0,TRUE,0.646120326,46,FALSE
45:56.0,CUST0711,CASH-OUT,11889.97,30798.84,D834532432,6361.08,4053.6,19209.8,0,TRUE,0.746460228,231,FALSE
46:56.0,CUST0132,CASH-OUT,5739.82,8164.08,D788554764,18360.49,14893.12,6387.3,0,TRUE,0.867647467,282,FALSE
47:56.0,CUST0359,TRANSFER,6831.41,5915.88,D186505645,4533,15148.87,11645.65,0,TRUE,0.388549353,247,FALSE
48:56.0,CUST0922,PAYMENT,7536.55,12013.72,D655707978,9738.42,20076.81,10159.09,0,TRUE,0.446284197,311,FALSE
49:56.0,CUST0454,CASH-IN,2079.63,1810.28,D311677549,8761.63,4875.44,1846.27,0,TRUE,0.956414032,66,FALSE
50:56.0,CUST0216,CASH-IN,6713.25,13986.45,D318926622,10785.82,9397.36,23093.6,0,TRUE,0.748278335,212,FALSE
51:56.0,CUST0305,CASH-IN,1208.35,6734.91,D984081350,21789.46,12743.48,11041.78,0,TRUE,0.880780314,351,FALSE
52:56.0,CUST0888,TRANSFER,3427.82,10598.99,D126566686,9299.3,12253.36,25341.03,0,TRUE,0.132711881,290,FALSE
53:56.0,CUST0999,CASH-IN,9161.12,6448.43,D351962834,28235.45,6053.15,964.42,0,TRUE,0.834446896,301,FALSE
54:56.0,CUST0361,PAYMENT,9366.41,186.75,D601445337,5698.52,6584.71,19717.44,0,TRUE,0.007278574,4,FALSE
55:56.0,CUST0086,PAYMENT,4181.69,8949.57,D127607034,3645.52,1671.03,9262.84,0,TRUE,0.229338169,345,FALSE
56:56.0,CUST0119,CASH-OUT,6772.39,8462.65,D008237155,25338.12,11043.8,135.76,0,TRUE,0.34634731,148,FALSE
57:56.0,CUST0145,PAYMENT,4226.69,2930.76,D777653770,26782.46,27080.21,8032.28,0,FALSE,0.266539211,7,FALSE
58:56.0,CUST0528,PAYMENT,1655.94,9088.03,D442945333,39003.18,40865.31,860.33,0,TRUE,0.528411783,292,FALSE
59:56.0,CUST0501,CASH-IN,354.09,1467,D150297150,5862.26,32.9,11020.61,0,TRUE,0.238220329,336,FALSE
00:56.0,CUST0883,PAYMENT,2075.21,26110.52,D061219422,33506.11,994.01,14409.56,0,TRUE,0.69537074,299,FALSE
01:56.0,CUST0200,TRANSFER,1684.35,15810.14,D995836020,322.66,21888.38,35040.42,0,TRUE,0.06686813,356,FALSE
02:56.0,CUST0465,CASH-OUT,9063.77,25586.56,D039420232,11569.46,6491.47,25771.35,0,TRUE,0.569740288,6,FALSE
03:56.0,CUST0125,CASH-OUT,4012.3,1466.18,D472321898,5269.22,5466.45,6809.71,0,TRUE,0.832475065,28,FALSE
04:56.0,CUST0817,CASH-IN,10538.12,9311.77,D610406776,9651.13,6221.79,15196.32,0,TRUE,0.165260692,161,FALSE
05:56.0,CUST0921,TRANSFER,36287.4631,0,D170295317,0,2795.52,1133.27,1,TRUE,0.359378438,28,FALSE
06:56.0,CUST0332,PAYMENT,6048.16,19148.18,D055912125,8674.31,17498.34,15534.74,0,FALSE,0.863328878,338,FALSE
07:56.0,CUST0517,CASH-OUT,748.1,18037.27,D070539338,14842.51,3124.64,9310.63,0,TRUE,0.965736785,227,FALSE
08:56.0,CUST0854,CASH-OUT,1186.92,21495.47,D078217726,10473.9,2289.59,7641.7,0,TRUE,0.81702184,301,FALSE
09:56.0,CUST0754,CASH-OUT,1789.61,9604.58,D645605961,23138.94,12216.39,3678.13,0,TRUE,0.151217578,168,FALSE
10:56.0,CUST0666,TRANSFER,34531.93949,0,D682213802,0,22953.54,5217.25,1,TRUE,0.669735589,197,FALSE
11:56.0,CUST0848,CASH-IN,1286.09,23728.03,D025179847,12095.97,4677.6,9376.7,0,TRUE,0.403986193,268,TRUE
12:56.0,CUST0171,PAYMENT,2341.76,3403.11,D698183822,14600.33,8923.32,354.54,0,FALSE,0.455162507,75,FALSE
13:56.0,CUST0638,CASH-OUT,1171.96,25907.8,D788741318,19084.03,21973.84,9684.59,0,TRUE,0.947195811,320,FALSE
14:56.0,CUST0362,CASH-OUT,6590.53,8313.15,D477807202,2718.24,12019.98,7351.58,0,TRUE,0.449116524,192,FALSE
15:56.0,CUST0970,PAYMENT,3518.12,4926.52,D961198610,4147.83,8901.09,7517.16,0,TRUE,0.29194746,238,FALSE
16:56.0,CUST0074,CASH-OUT,961.59,10236.56,D795010817,13072.59,1410.15,16945.56,0,TRUE,0.480984898,318,FALSE
17:56.0,CUST0701,TRANSFER,48876.27735,0,D936236486,0,31717.61,9907.36,1,TRUE,0.582589678,267,FALSE
18:56.0,CUST0970,CASH-OUT,3655.11,3236.02,D587554984,2333.12,5753.12,20383.99,0,TRUE,0.29194746,238,FALSE
19:56.0,CUST0147,PAYMENT,7910.01,9615.28,D118547176,348.87,23646.4,11880.15,0,TRUE,0.021313311,45,FALSE
20:56.0,CUST0550,TRANSFER,5745.26,14231.59,D821344423,4466.2,4354.37,8841.6,0,TRUE,0.549985337,154,FALSE
21:56.0,CUST0234,CASH-OUT,6143.76,15331.99,D557435425,12933.79,1147.78,750.06,0,TRUE,0.911508749,133,FALSE
22:56.0,CUST0341,CASH-OUT,7034.21,23844.14,D734754320,15639.99,2178.1,12274.57,0,TRUE,0.729743565,75,FALSE
23:56.0,CUST0842,PAYMENT,5490.99,15799.71,D413971677,10420.32,9072.48,9281.19,0,TRUE,0.176005995,30,FALSE
24:56.0,CUST0392,CASH-OUT,21.89,8553.92,D014371196,35543.18,5210.88,19276.48,0,TRUE,0.420549744,49,FALSE
25:56.0,CUST0265,TRANSFER,29546.1107,0,D072173997,0,17851.98,39081.22,1,TRUE,0.12296613,50,FALSE
26:56.0,CUST0716,PAYMENT,3743.85,12832.98,D308789816,1112.69,20220.5,2274.13,0,TRUE,0.109875464,251,FALSE
27:56.0,CUST0959,CASH-IN,317.67,23275.74,D516162277,8629.87,18978.08,28226.16,0,TRUE,0.299165514,120,FALSE
28:56.0,CUST0929,CASH-OUT,6338.26,2634,D409626264,8366.85,18555.51,2028.43,0,TRUE,0.1459036,335,FALSE
29:56.0,CUST0440,CASH-OUT,1497.41,13862.15,D597359570,13121.49,4252.65,20585.23,0,TRUE,0.584392044,86,FALSE
30:56.0,CUST0550,CASH-OUT,4000.6,6545.09,D432929906,3917.76,21625.18,12557.52,0,TRUE,0.549985337,154,FALSE
31:56.0,CUST0499,CASH-IN,2932.68,16499.29,D632737277,9730.54,1808.77,19700.74,0,FALSE,0.56996583,315,FALSE
32:56.0,CUST0342,PAYMENT,3055.01,892.03,D120231797,2536.55,35713.02,8181.63,0,TRUE,0.147529756,360,FALSE
33:56.0,CUST0021,CASH-OUT,7519.4,9495.41,D428627091,26257.96,8554.69,6242.75,0,TRUE,0.383398253,133,FALSE
34:56.0,CUST0454,PAYMENT,769.16,22912.86,D048192769,3101.94,189.96,8572.59,0,TRUE,0.956414032,66,FALSE
35:56.0,CUST0521,TRANSFER,25217.69655,0,D616661089,0,9500.25,19943.32,1,TRUE,0.927330467,89,FALSE
36:56.0,CUST0829,PAYMENT,5073.87,5072.97,D954658871,7664.75,2157.13,1237.47,0,TRUE,0.778692122,347,FALSE
37:56.0,CUST0610,PAYMENT,1217.96,12741.88,D731922149,5172.95,11142.11,18373.88,0,TRUE,0.469061088,47,FALSE
38:56.0,CUST0436,CASH-OUT,7895.74,1804.45,D974687507,34091.47,7836.43,5005.41,0,TRUE,0.11091258,183,FALSE
39:56.0,CUST0856,PAYMENT,6057.27,23114.84,D813989358,1575.46,15202.33,443.28,0,FALSE,0.053319437,350,FALSE
40:56.0,CUST0834,CASH-IN,5821.38,383.35,D658700620,36078.44,20995.65,1057.31,0,TRUE,0.626762348,33,FALSE
41:56.0,CUST0844,PAYMENT,3490.32,31417.42,D129303725,8728.03,4715.02,14361.29,0,TRUE,0.58203923,267,FALSE
42:56.0,CUST0635,PAYMENT,2178.52,3366.84,D680191270,84.63,15422.88,26245.38,0,TRUE,0.252220151,211,FALSE
43:56.0,CUST0091,PAYMENT,5927.08,8730.75,D549322410,6109.27,3599.28,25032.76,0,TRUE,0.132965745,34,FALSE
44:56.0,CUST0189,CASH-IN,8228.99,28435.3,D750171771,19437,2959.35,29294.64,0,TRUE,0.050806445,184,FALSE
45:56.0,CUST0081,TRANSFER,1607.08,15345.04,D029609334,16327.09,16329.97,19999.96,0,TRUE,0.834176076,279,FALSE
46:56.0,CUST0590,CASH-IN,2182.01,14652.74,D031240508,5655.62,17276.02,1803.97,0,TRUE,0.966337807,324,FALSE
47:56.0,CUST0411,CASH-OUT,12935.73,11853.15,D683979554,2089.97,9428.81,3321.12,0,TRUE,0.129946524,168,FALSE
48:56.0,CUST0390,CASH-OUT,3335.92,4460.88,D898404096,12906.11,339.83,11355.27,0,TRUE,0.142193187,74,FALSE
49:56.0,CUST0410,CASH-OUT,3510.39,5093.9,D413780597,10812.26,15223.36,14281.91,0,TRUE,0.819612303,338,FALSE
50:56.0,CUST0850,CASH-OUT,1366.91,30228.58,D415430642,15299.39,3476.47,2894.67,0,TRUE,0.515821253,212,FALSE
51:56.0,CUST0314,PAYMENT,2731.22,13337.95,D007880201,16722.03,25406.89,21544.51,0,TRUE,0.02663648,349,FALSE
52:56.0,CUST0028,CASH-IN,3857.11,12748.77,D203794587,9057.82,15067.61,492,0,TRUE,0.788907096,147,FALSE
53:56.0,CUST0459,PAYMENT,4033.04,10103.33,D696312459,9903.95,392.27,12331.28,0,TRUE,0.327653012,135,FALSE
54:56.0,CUST0936,CASH-OUT,9547.47,5236.46,D373695672,13208.28,10034.44,867.76,0,TRUE,0.703860326,344,FALSE
55:56.0,CUST0020,CASH-OUT,410.51,29307.24,D487716079,929.16,4157.75,27508.69,0,TRUE,0.031526721,99,FALSE
56:56.0,CUST0416,PAYMENT,6859.4,8955.7,D638145892,9036.35,18657.49,19327.29,0,TRUE,0.156144022,295,FALSE
57:56.0,CUST0670,TRANSFER,4491.97,3384.14,D569230798,5919.16,13249.53,11946.91,0,TRUE,0.060552437,224,FALSE
58:56.0,CUST0635,CASH-OUT,481.02,28893.87,D546486557,13556.86,16339.38,11110,0,TRUE,0.252220151,211,FALSE
59:56.0,CUST0978,CASH-OUT,1729.25,20590.04,D652107752,1001.97,1625.57,19042.41,0,FALSE,0.163318671,346,FALSE
00:56.0,CUST0573,CASH-IN,5243.11,1270.51,D138088378,3232.89,15176.69,6085.95,0,TRUE,0.08967023,246,FALSE
01:56.0,CUST0085,CASH-IN,2435.42,11839.55,D951172201,1446.24,28417.53,17001.13,0,TRUE,0.614346756,185,FALSE
02:56.0,CUST0262,PAYMENT,1235.85,4390.23,D742143930,21661.29,8102.04,10915.81,0,FALSE,0.528351079,287,FALSE
03:56.0,CUST0522,CASH-IN,137.02,13667.28,D930207110,5339.02,8040.4,8989.24,0,TRUE,0.312256972,277,FALSE
04:56.0,CUST0150,PAYMENT,5770.17,16962.38,D699968343,29023.31,1647.9,10250.41,0,TRUE,0.593622003,110,FALSE
05:56.0,CUST0523,CASH-OUT,2802.48,7101.45,D375885452,30581.24,20388.54,30511.2,0,TRUE,0.829055397,147,FALSE
06:56.0,CUST0131,TRANSFER,13126.07416,0,D055835165,0,8169.16,1626.27,1,TRUE,0.832274374,326,FALSE
07:56.0,CUST0204,PAYMENT,4070.63,2553.28,D482212390,4263.9,4171.08,16423.6,0,TRUE,0.807154408,323,FALSE
08:56.0,CUST0295,PAYMENT,1931.48,10459.81,D576264650,9475.43,1747.15,16598.09,0,TRUE,0.124273525,292,FALSE
09:56.0,CUST0472,PAYMENT,5537.02,25705.06,D375350930,22681.82,10291.89,5674.91,0,TRUE,0.716614249,363,FALSE
10:56.0,CUST0872,PAYMENT,3058.92,8583.4,D281520572,13273.24,2418.39,7619.51,0,TRUE,0.504592233,104,FALSE
11:56.0,CUST0857,CASH-IN,1531.43,17558.58,D124436184,19608.24,7175.68,41986.31,0,TRUE,0.177004341,81,FALSE
12:56.0,CUST0527,PAYMENT,211.36,22006.77,D685738882,5487.92,13653.46,3119.57,0,TRUE,0.85355972,336,FALSE
13:56.0,CUST0577,CASH-OUT,5013.05,18619.17,D648439197,349.29,18574.64,14666.89,0,FALSE,0.048230868,46,FALSE
14:56.0,CUST0545,TRANSFER,44883.6331,0,D831543401,0,2351.69,6402.58,1,TRUE,0.453354071,218,FALSE
15:56.0,CUST0626,CASH-IN,1491.88,17425.85,D471082119,14757.48,14511.58,29462.96,0,TRUE,0.555964565,150,FALSE
16:56.0,CUST0901,CASH-IN,3557.84,21424.11,D008405661,17091.3,1882.33,26964.65,0,TRUE,0.636717831,363,FALSE
17:56.0,CUST0137,CASH-OUT,3573.26,11158.32,D906515067,29040.23,11136.38,26355.39,0,FALSE,0.981246044,157,FALSE
18:56.0,CUST0904,PAYMENT,6841.53,10254.44,D122523539,5114.24,16372.47,23338.5,0,TRUE,0.539649485,255,FALSE
19:56.0,CUST0498,CASH-IN,191.48,11027.55,D107520213,10231.87,20957.19,20047.91,0,TRUE,0.890758516,139,FALSE
20:56.0,CUST0887,CASH-OUT,2774.53,7826.27,D501740610,22662.54,23961.73,6834.7,0,TRUE,0.154057965,49,FALSE
21:56.0,CUST0148,CASH-OUT,1645.45,710.86,D911786391,6837.67,12392.5,32711.18,0,TRUE,0.930881004,60,FALSE
22:56.0,CUST0209,PAYMENT,2718.27,22809.31,D878463794,23081.37,5407.37,3210.15,0,TRUE,0.858526335,217,FALSE
23:56.0,CUST0029,CASH-IN,3453.49,12040.2,D680637478,8229.55,16982.37,3627,0,TRUE,0.213557541,102,FALSE
24:56.0,CUST0615,PAYMENT,1961.31,4740.77,D940093730,23402.25,8228.33,3178.08,0,TRUE,0.663714534,270,FALSE
25:56.0,CUST0048,PAYMENT,2746.54,2401.34,D922761166,10731.39,24292.1,9074.7,0,TRUE,0.987507327,285,FALSE
26:56.0,CUST0080,TRANSFER,32830.92979,0,D968830489,0,20516.67,9050.58,1,FALSE,0.713866814,111,FALSE
27:56.0,CUST0930,PAYMENT,3690.17,3527.72,D898282824,22249.5,1192.87,1318.88,0,TRUE,0.310588691,188,FALSE
28:56.0,CUST0861,PAYMENT,8561.77,743.28,D514992426,14761.37,2366.09,22453.54,0,TRUE,0.213810163,73,FALSE
29:56.0,CUST0002,PAYMENT,5369.47,30777.97,D675830519,4003.74,1935.55,8850.65,0,TRUE,0.360300525,112,FALSE
30:56.0,CUST0647,PAYMENT,8425.78,2459.22,D882088533,27854.3,10619.24,3764.47,0,TRUE,0.959461947,259,FALSE
31:56.0,CUST0939,PAYMENT,1712.03,5689.74,D103006859,9781.91,6688.87,3516.53,0,TRUE,0.326347882,246,FALSE
32:56.0,CUST0798,PAYMENT,147.25,25277.82,D874321523,9417.75,21377.82,7283.86,0,TRUE,0.559779653,117,FALSE
33:56.0,CUST0211,PAYMENT,1776.35,15734.3,D778985108,11993.76,10867.4,21978.49,0,TRUE,0.988110122,249,FALSE
34:56.0,CUST0347,TRANSFER,356.86,35447.47,D508821282,2717.83,17802.3,14738.37,0,TRUE,0.295792849,63,FALSE
35:56.0,CUST0200,TRANSFER,1995.22,9941.54,D226723562,25456.46,25723.79,28601.86,0,TRUE,0.06686813,356,FALSE
36:56.0,CUST0530,CASH-IN,996.35,4079.79,D783708724,240.76,24323.31,8514.98,0,TRUE,0.163529732,71,FALSE
37:56.0,CUST0644,PAYMENT,5708.89,229.59,D964953026,36670.4,19579.13,22821.44,0,TRUE,0.136742594,215,FALSE
38:56.0,CUST0620,CASH-OUT,8490.13,8813.37,D476411423,12106.86,20551.05,1134.51,0,TRUE,0.906180795,321,FALSE
39:56.0,CUST0914,CASH-OUT,4007.19,20047.95,D432428882,15342.39,5251.19,12842.33,0,TRUE,0.859946228,250,FALSE
40:56.0,CUST0588,CASH-IN,1566.84,24310.08,D766811803,13364.84,3078.89,39586.28,0,TRUE,0.927969315,18,FALSE
41:56.0,CUST0802,CASH-IN,4273.29,15398.06,D678331178,12557.96,3475.88,13702.66,0,TRUE,0.688230361,343,FALSE
42:56.0,CUST0600,CASH-IN,5335.44,608.95,D221779902,25479.05,19604.86,13127.78,0,TRUE,0.318442091,194,FALSE
43:56.0,CUST0731,CASH-OUT,5566.76,2392.22,D651480209,22832.83,8941.29,8360.06,0,TRUE,0.298713086,289,FALSE
44:56.0,CUST0709,CASH-IN,4687.55,4360.73,D143628112,2654.54,1888.88,31256.33,0,TRUE,0.229322387,251,FALSE
45:56.0,CUST0250,CASH-IN,2029.75,2092.46,D425793489,4668.37,16966.21,692.57,0,TRUE,0.55510272,16,FALSE
46:56.0,CUST0794,CASH-IN,735.39,33713.92,D056401421,9982.52,27650.82,33737.05,0,TRUE,0.23976858,299,FALSE
47:56.0,CUST0716,PAYMENT,706.45,27213.04,D193318841,27396.67,11538.01,12615.57,0,TRUE,0.109875464,251,FALSE
48:56.0,CUST0898,TRANSFER,2105.97,39046.3,D179439939,11675.02,8093.94,11575.84,0,FALSE,0.424417554,104,FALSE
49:56.0,CUST0179,TRANSFER,39259.55297,0,D275406696,0,51342.89,570.2,1,TRUE,0.308464573,158,FALSE
50:56.0,CUST0815,CASH-IN,3297.36,12999.11,D379624229,1075.58,20895.15,5940.11,0,FALSE,0.267210754,249,FALSE
51:56.0,CUST0021,TRANSFER,2629.97,19736.32,D800133440,4262,19193.76,12550.62,0,TRUE,0.383398253,133,FALSE
